timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
37 17 21 0.29951668644072815 0.10048331355927187
37 19 21 0.363383327400686 0.036616672599314004
37 22 24 0.36747410239691247 0.03252589760308755
37 25 26 0.3500144270867899 0.0499855729132101
38 11 12 0.39126168671911316 0.008738313280886867
38 17 21 0.299462322528905 0.10053767747109504
38 25 26 0.35218597344734914 0.04781402655265088
39 11 12 0.3475146846563413 0.052485315343658745
39 15 19 0.396944647994456 0.003055352005544021
39 17 21 0.33540106522353547 0.06459893477646456
39 21 23 0.3980617210642892 0.0019382789357108021
39 25 26 0.3511145704208784 0.04888542957912162
40 1 9 0.36160367919666797 0.03839632080333205
40 11 12 0.3306244918585821 0.06937550814141791
40 15 19 0.39543915197827273 0.004560848021727293
40 17 21 0.38431385133014323 0.015686148669856792
40 25 26 0.3497791092199455 0.05022089078005454
40 34 35 0.31405790633370895 0.08594209366629108
41 1 9 0.34974713543093255 0.05025286456906747
41 11 12 0.33052069089373187 0.06947930910626815
41 14 16 0.3353367220859956 0.06466327791400445
41 25 26 0.35397640718892237 0.04602359281107765
41 34 35 0.3421818391910654 0.05781816080893465
42 1 9 0.3701679573935422 0.02983204260645783
42 11 12 0.3363044683903135 0.0636955316096865
42 14 16 0.2936400785904556 0.10635992140954442
42 18 20 0.3886489057601834 0.011351094239816617
42 25 26 0.36937166509869873 0.03062833490130129
43 11 12 0.38292172916950545 0.01707827083049457
43 13 14 0.3863683215871616 0.01363167841283841
43 14 16 0.2630579589144062 0.13694204108559382
43 18 20 0.3524789734195793 0.04752102658042073
43 25 26 0.39173768324418273 0.00826231675581729
44 13 14 0.3538593706225842 0.04614062937741581
44 14 16 0.2515728778116436 0.1484271221883564
44 18 20 0.3438472096395436 0.056152790360456395
44 22 26 0.21842699106263722 0.1815730089373628
44 25 26 0.3961938704157016 0.0038061295842984344
44 34 38 0.3066747663231877 0.09332523367681234
45 6 12 0.3962995005770265 0.0037004994229735133
45 11 13 0.3326448456493631 0.06735515435063694
45 13 14 0.3720419403524367 0.027958059647563316
45 14 16 0.2703720103656 0.12962798963440003
45 16 18 0.3743403764582775 0.02565962354172252
45 18 20 0.37586663936920117 0.02413336063079885
45 22 25 0.33979536373223673 0.06020463626776329
45 22 26 0.07030358850668775 0.3296964114933123
45 25 26 0.3493323746067668 0.05066762539323322
46 6 12 0.38645014049834164 0.013549859501658379
46 11 13 0.3619118464248317 0.038088153575168315
46 14 16 0.2933945413074557 0.10660545869254434
46 16 18 0.3912575790145948 0.00874242098540523
46 22 25 0.3198881250641302 0.0801118749358698
46 22 26 0.07592042075217148 0.32407957924782854
46 25 26 0.39544582153280294 0.004554178467197079
47 14 16 0.38974529378547407 0.010254706214525955
47 17 21 0.3881807013280911 0.011819298671908895
47 22 26 0.25722821310317323 0.1427717868968268
47 26 29 0.38254967020603686 0.01745032979396316
48 15 19 0.39756497411739605 0.0024350258826039695
48 17 21 0.37028533799400126 0.02971466200599876
48 22 26 0.37947737005254606 0.020522629947453963
48 26 29 0.25540949829834336 0.14459050170165666
48 28 30 0.29395192826553695 0.10604807173446307
48 34 37 0.3914129535880837 0.008587046411916321
49 17 21 0.34950836607973546 0.05049163392026457
49 22 29 0.39864336424381064 0.0013566357561893838
49 28 30 0.22437408691105237 0.17562591308894765
49 34 37 0.3569730164854618 0.04302698351453821
50 17 21 0.3339167589564825 0.06608324104351754
50 34 37 0.37114502479882505 0.02885497520117497
51 17 21 0.3465350916868878 0.053464908313112236
51 25 26 0.31755030555865355 0.08244969444134648
51 33 38 0.2478695695960178 0.15213043040398222
51 39 42 0.35942170853877925 0.04057829146122077
52 17 21 0.37375557893156797 0.026244421068432056
52 22 30 0.3650784384933484 0.0349215615066516
52 25 26 0.3164829466632866 0.08351705333671344
52 27 31 0.3600737922228456 0.03992620777715444
52 27 33 0.30942579016034333 0.0905742098396567
52 31 33 0.3333390426487811 0.06666095735121891
52 31 38 0.33934390613791987 0.06065609386208015
52 33 38 0.2036617548832424 0.19633824511675763
52 39 42 0.242371216327712 0.15762878367228803
53 17 21 0.3743238099813899 0.0256761900186101
53 27 31 0.30706579879092377 0.09293420120907625
53 27 33 0.24575509078559685 0.15424490921440318
53 27 38 0.2638260734530297 0.1361739265469703
53 31 33 0.34557299159194754 0.05442700840805248
53 31 38 0.3907590793950984 0.009240920604901615
53 33 38 0.046075716761146066 0.35392428323885394
53 39 42 0.2546248068390185 0.14537519316098152
54 17 21 0.3909582477710117 0.009041752228988342
54 27 33 0.3732184256484048 0.026781574351595228
54 27 38 0.31078605063013126 0.08921394936986876
54 33 38 0.3134463590462499 0.08655364095375012
56 25 29 0.38249299338424286 0.01750700661575716
56 35 37 0.2887009145703319 0.1112990854296681
57 5 25 0.3835094778741504 0.016490522125849616
57 25 29 0.3747145975622144 0.025285402437785598
57 33 38 0.3122880798376971 0.08771192016230295
57 34 40 0.3432516665032441 0.0567483334967559
57 35 37 0.17928702048156372 0.2207129795184363
57 39 44 0.2982384780042861 0.10176152199571392
58 5 25 0.3786559120112115 0.021344087988788507
58 6 13 0.3234601597551532 0.07653984024484684
58 22 28 0.382422092973469 0.017577907026531003
58 28 33 0.39612419302727553 0.0038758069727244937
58 33 38 0.24689705536820536 0.15310294463179466
58 34 40 0.281239317403312 0.11876068259668804
58 35 37 0.3168611093030662 0.08313889069693381
58 39 44 0.2605248739129044 0.1394751260870956
58 41 43 0.3977515586405964 0.002248441359403608
59 5 25 0.39839610111212126 0.001603898887878763
59 5 29 0.393002536102546 0.006997463897454037
59 11 18 0.37425945838793984 0.025740541612060186
59 13 18 0.32585068651767657 0.07414931348232345
59 16 18 0.34877270834858193 0.051227291651418094
59 22 28 0.39638086481670864 0.0036191351832913776
59 25 30 0.3406810753572089 0.05931892464279115
59 28 33 0.30603259259966387 0.09396740740033616
59 33 38 0.20611423635219006 0.19388576364780996
59 34 40 0.15668493025136324 0.2433150697486368
59 35 37 0.37279706802108775 0.02720293197891227
59 39 44 0.36127388693400986 0.038726113065990164
59 41 43 0.38548118295501954 0.014518817044980481
60 14 20 0.35032386871860016 0.04967613128139986
60 25 30 0.25022899691042283 0.1497710030895772
60 28 33 0.3294824537494152 0.07051754625058482
60 33 38 0.20982225646260577 0.19017774353739425
60 34 40 0.32899157225643544 0.07100842774356458
60 35 37 0.3559481684487537 0.04405183155124631
60 41 43 0.38726909776780355 0.012730902232196473
61 25 30 0.3022157830468719 0.09778421695312811
61 28 33 0.39512403401848245 0.0048759659815175715
61 28 38 0.33149232942357804 0.06850767057642199
61 33 38 0.287554340850888 0.11244565914911203
61 35 37 0.3565295611216883 0.0434704388783117
61 39 46 0.36337191847769573 0.03662808152230429
62 28 38 0.2255734196299134 0.17442658037008663
62 36 42 0.3701300765405486 0.029869923459451442
62 39 46 0.351399167324889 0.048600832675111005
63 28 38 0.206683234225967 0.19331676577403303
63 34 40 0.39301264413851583 0.00698735586148419
63 36 42 0.2876749524839846 0.11232504751601541
63 36 43 0.39648297633354124 0.003517023666458785
63 39 47 0.30775631591372987 0.09224368408627015
64 15 19 0.3866062535906343 0.013393746409365748
64 25 38 0.3795922826534903 0.0204077173465097
64 27 37 0.35602642858181255 0.043973571418187474
64 32 36 0.3584404450191791 0.04155955498082092
64 32 41 0.3803352403768387 0.019664759623161332
64 34 40 0.3618334071214516 0.0381665928785484
64 36 42 0.24506125473110535 0.15493874526889467
64 36 43 0.28885584409035636 0.11114415590964366
64 39 47 0.2622131009844174 0.1377868990155826
64 42 43 0.30414343836898045 0.09585656163101958
65 15 19 0.35793171178949973 0.04206828821050029
65 25 38 0.12567755679766765 0.27432244320233234
65 27 37 0.28666422476481906 0.11333577523518096
65 32 36 0.2913502050648252 0.10864979493517485
65 32 41 0.3854410950855771 0.01455890491442291
65 34 40 0.35382484426070726 0.04617515573929276
65 36 41 0.29228602154355665 0.10771397845644337
65 36 42 0.2964272568747256 0.10357274312527442
65 36 43 0.20318611615338222 0.1968138838466178
65 41 43 0.357681101834531 0.04231889816546902
65 42 43 0.12453663543915468 0.27546336456084536
66 15 19 0.28473240499618313 0.11526759500381689
66 22 31 0.37689550427105895 0.023104495728941077
66 27 37 0.28329555792628686 0.11670444207371317
66 32 36 0.28477338157701415 0.11522661842298587
66 34 40 0.3744408247207525 0.025559175279247504
66 36 41 0.23271129714803437 0.16728870285196565
66 36 43 0.2661367216156898 0.13386327838431022
66 41 43 0.3090514539729671 0.0909485460270329
66 42 43 0.2532595932637334 0.14674040673626665
66 42 45 0.13369767271930494 0.2663023272806951
66 43 45 0.3861279931967078 0.013872006803292203
67 22 31 0.3604889764368437 0.03951102356315633
67 27 37 0.38406410941812313 0.015935890581876888
67 32 36 0.2606369905086089 0.13936300949139113
67 36 41 0.3593995296787713 0.04060047032122871
67 36 43 0.31560850768883547 0.08439149231116455
67 39 48 0.32219351590173906 0.07780648409826096
67 42 45 0.1540040121022722 0.24599598789772784
68 32 36 0.26963488468677765 0.13036511531322237
68 39 48 0.3404457375235981 0.05955426247640194
68 39 49 0.35537658897444213 0.04462341102555789
68 41 42 0.3771660334767539 0.022833966523246096
68 42 45 0.2041511938273034 0.19584880617269662
69 30 38 0.3921355069292073 0.007864493070792733
69 32 36 0.3164836948402001 0.08351630515979991
69 35 40 0.3304218646533986 0.0695781353466014
69 39 49 0.19553864002691523 0.2044613599730848
69 41 42 0.3105143483637718 0.08948565163622824
69 42 45 0.28380558027401864 0.11619441972598138
69 46 47 0.2590736422906686 0.14092635770933143
70 22 37 0.3166464915558282 0.08335350844417183
70 30 38 0.3168596236189674 0.08314037638103261
70 32 36 0.374956550855841 0.025043449144159013
70 35 40 0.21774376697143832 0.1822562330285617
70 39 49 0.1717732211859737 0.2282267788140263
70 39 50 0.3488338319681084 0.05116616803189161
70 41 42 0.31285104644729245 0.08714895355270758
70 46 47 0.07438784655225984 0.3256121534477402
71 30 38 0.29210917604172687 0.10789082395827315
71 35 40 0.27018959816875043 0.1298104018312496
71 39 49 0.30715689956912956 0.09284310043087046
71 39 50 0.25016324585317445 0.14983675414682557
71 41 42 0.3759909641963458 0.02400903580365421
71 44 46 0.39853200826800067 0.0014679917319993518
71 46 47 0.2240658976081302 0.17593410239186982
72 27 40 0.33621690470760146 0.06378309529239856
72 30 38 0.28641006955583265 0.11358993044416738
72 39 50 0.32963765486155894 0.07036234513844108
72 44 46 0.3881006137685851 0.011899386231414899
72 46 47 0.37787396910334636 0.02212603089665366
72 48 50 0.38071509813755594 0.01928490186244408
73 27 40 0.2646311265443275 0.1353688734556725
73 30 38 0.2699042622170291 0.1300957377829709
73 48 49 0.11082305104832765 0.28917694895167234
73 48 50 0.39836991647378656 0.001630083526213466
74 48 49 0.15266058797586798 0.24733941202413204
75 48 49 0.3168801367479742 0.0831198632520258
76 36 42 0.35833058729164396 0.04166941270835606
76 39 51 0.2568667279111876 0.14313327208881244
77 36 42 0.3121717525451179 0.0878282474548821
77 39 51 0.252996578591298 0.14700342140870204
77 41 44 0.3805230584415078 0.019476941558492222
78 25 33 0.38623004607296635 0.013769953927033673
78 36 42 0.28774847339698123 0.11225152660301879
78 39 51 0.20917268526374547 0.19082731473625456
78 41 44 0.3806242334623617 0.01937576653763834
78 44 46 0.3882576556089875 0.011742344391012516
79 25 33 0.3297292096493448 0.0702707903506552
79 36 42 0.2727697529623141 0.12723024703768593
79 39 51 0.33819106733455917 0.06180893266544085
79 41 44 0.3860491119857169 0.013950888014283125
79 44 46 0.3829870593292974 0.017012940670702636
80 25 33 0.2795453238357953 0.12045467616420474
80 31 37 0.3911409109841856 0.008859089015814448
80 34 43 0.33408292398868655 0.06591707601131347
80 36 42 0.2671659045857551 0.1328340954142449
80 41 44 0.3717099246436633 0.028290075356336708
80 44 46 0.3961233416800086 0.0038766583199913995
80 53 55 0.2573318755547567 0.14266812444524335
80 58 60 0.35925178848968975 0.04074821151031027
81 31 37 0.37130136954642984 0.028698630453570184
81 34 43 0.3074901140403844 0.09250988595961562
81 36 42 0.2834241394830445 0.11657586051695551
81 41 44 0.34365981636642695 0.05634018363357307
81 53 55 0.05815934065869666 0.34184065934130337
81 58 60 0.3577468001157369 0.042253199884263126
82 31 37 0.34686376003563096 0.05313623996436906
82 34 35 0.39191032569662115 0.008089674303378869
82 34 43 0.30320511288440183 0.0967948871155982
82 39 53 0.35380046726718967 0.046199532732810356
82 41 44 0.34470384264203274 0.05529615735796728
82 44 46 0.39493747708478893 0.005062522915211087
82 53 55 0.2304523749904795 0.16954762500952053
82 58 60 0.3812970446804362 0.01870295531956384
83 34 35 0.3842307917479657 0.015769208252034317
83 34 43 0.3028727135973064 0.09712728640269364
83 39 53 0.2860968364752574 0.11390316352474261
83 41 44 0.3642653005763937 0.0357346994236063
83 52 57 0.3350144343520429 0.0649855656479571
83 58 60 0.39324092317354714 0.006759076826452881
84 34 43 0.3033189546168846 0.09668104538311545
84 36 41 0.3998918973635809 1.0810263641913842E-4
84 39 53 0.32370705813929035 0.07629294186070967
84 41 44 0.37393414190883456 0.02606585809116546
84 49 50 0.3797160380860944 0.020283961913905635
84 52 57 0.307960860088451 0.092039139911549
84 54 57 0.2696587486645423 0.1303412513354577
84 58 60 0.36625406281432166 0.033745937185678365
85 34 43 0.31553189152684585 0.08446810847315417
85 39 53 0.3965948816646764 0.0034051183353236425
85 41 44 0.3947257250575024 0.005274274942497603
85 49 50 0.35589690546667635 0.04410309453332367
85 52 57 0.3329519166926216 0.06704808330737844
85 54 57 0.28822975898130554 0.11177024101869448
85 54 58 0.26534028869007686 0.13465971130992316
85 58 60 0.30013094887012143 0.0998690511298786
86 34 43 0.3535574986932528 0.04644250130674721
86 49 50 0.36544049297809017 0.03455950702190985
86 52 57 0.30856785402846226 0.09143214597153776
86 54 58 0.19844444881310824 0.20155555118689178
86 54 60 0.2724724062073719 0.12752759379262812
86 58 60 0.2641435786703052 0.13585642132969483
87 27 43 0.38823825483746505 0.011761745162534976
87 48 50 0.39220517762680507 0.007794822373194954
87 52 57 0.3039615607995643 0.0960384392004357
87 54 58 0.3233013568720764 0.07669864312792363
87 58 60 0.21161746350765598 0.18838253649234404
87 59 61 0.3726750435622408 0.02732495643775923
88 27 43 0.29669608437572254 0.10330391562427749
88 48 50 0.34863858370659867 0.05136141629340135
88 52 57 0.3921349338097843 0.007865066190215708
88 58 60 0.2508541586396419 0.14914584136035813
88 59 61 0.32714935330974926 0.07285064669025076
89 27 43 0.323903714450357 0.07609628554964304
89 48 50 0.3358291935628705 0.06417080643712952
89 56 61 0.25882896532110977 0.14117103467889025
89 58 60 0.3123148821089857 0.0876851178910143
89 59 61 0.30370748240675316 0.09629251759324686
89 61 62 0.3918135059318618 0.008186494068138206
90 22 43 0.358718031163009 0.041281968836991034
90 48 50 0.3682945687600844 0.03170543123991565
90 56 61 0.2389836548208313 0.1610163451791687
90 59 62 0.23051160643444718 0.16948839356555284
90 59 64 0.33843846061151345 0.061561539388486575
90 61 62 0.38471541681956894 0.015284583180431077
90 62 64 0.35055615469615264 0.04944384530384738
91 35 43 0.2890141530520588 0.11098584694794122
91 54 60 0.3638417001609225 0.036158299839077535
91 56 61 0.30363906741394275 0.09636093258605727
91 59 62 0.33120582142834437 0.06879417857165565
91 59 63 0.34899527684464793 0.051004723155352094
91 59 64 0.06132984146084945 0.33867015853915056
91 62 64 0.37983716198437023 0.02016283801562979
91 63 64 0.3326272029324472 0.06737279706755284
92 27 45 0.34949980956393223 0.05050019043606779
92 34 45 0.2792739471424341 0.12072605285756594
92 54 60 0.27450547650068535 0.12549452349931467
92 59 64 0.13055313225643753 0.2694468677435625
92 63 64 0.29250903192958194 0.10749096807041808
93 54 60 0.27185815340924335 0.12814184659075667
93 59 64 0.3121322848326294 0.08786771516737063
93 63 65 0.27288341021884627 0.12711658978115375
93 65 66 0.30282870970075637 0.09717129029924365
94 54 60 0.371838084716748 0.028161915283252015
94 63 65 0.20656174578002603 0.193438254219974
94 65 66 0.24304814749770118 0.15695185250229884
94 69 72 0.31773162854046316 0.08226837145953686
95 63 65 0.22676363306283373 0.1732363669371663
95 65 66 0.3055337116862982 0.0944662883137018
95 66 67 0.3562324308902065 0.043767569109793514
95 69 72 0.2805997659472266 0.11940023405277345
96 62 64 0.3983542917391749 0.0016457082608251072
96 63 65 0.31605416213943693 0.08394583786056309
96 65 66 0.3240525536632755 0.07594744633672451
96 69 72 0.2764537510088965 0.1235462489911035
96 73 75 0.3951486890952856 0.004851310904714412
96 76 77 0.3853392517109773 0.014660748289022696
97 53 57 0.39145184996334415 0.008548150036655877
97 57 60 0.32893015656277663 0.07106984343722339
97 58 61 0.376095007560215 0.023904992439785
97 59 63 0.38746683614150257 0.012533163858497454
97 62 64 0.3877098823221744 0.012290117677825618
97 63 65 0.3940574698174799 0.0059425301825201116
97 65 66 0.3457955230817579 0.054204476918242095
97 69 72 0.2924291768086692 0.10757082319133082
97 73 75 0.3834631228060931 0.016536877193906896
97 76 77 0.285464959389673 0.11453504061032704
98 44 46 0.3439858789991294 0.05601412100087061
98 53 57 0.3811962361726363 0.018803763827363706
98 57 60 0.28863865329405136 0.11136134670594866
98 58 61 0.3739566337639703 0.026043366236029708
98 59 63 0.3445781576819637 0.05542184231803632
98 65 66 0.3745726785121262 0.0254273214878738
98 69 72 0.31690014783247045 0.08309985216752958
98 73 75 0.3666975831910032 0.033302416808996815
98 76 77 0.2473824561080396 0.15261754389196042
99 47 50 0.39831940277553113 0.0016805972244688938
99 53 57 0.3544663200497964 0.04553367995020363
99 57 60 0.31054914489947405 0.08945085510052597
99 59 63 0.3480528013401641 0.051947198659835936
99 69 72 0.2860930737774055 0.11390692622259452
99 73 75 0.33429809040429814 0.06570190959570188
99 75 76 0.33797699085592176 0.06202300914407827
99 76 77 0.2353429443542939 0.16465705564570612
100 53 57 0.33811003940728734 0.06188996059271268
100 57 60 0.3165171817427032 0.08348281825729681
100 59 63 0.3714914686670237 0.028508531332976317
100 69 72 0.3238116883512108 0.0761883116487892
100 73 75 0.3209180816831284 0.07908191831687161
100 75 76 0.3156943301256925 0.08430566987430754
100 76 77 0.22737619706333495 0.17262380293666507
100 79 81 0.35120103304747385 0.04879896695252617
101 36 48 0.38011475138734896 0.019885248612651063
101 53 57 0.3432012742918837 0.05679872570811634
101 57 60 0.3291097973194028 0.0708902026805972
101 59 63 0.393573199108945 0.006426800891055018
101 69 72 0.34735384260613456 0.05264615739386547
101 73 76 0.38277975598361796 0.017220244016382058
101 75 76 0.3731222972940144 0.026877702705985607
101 76 77 0.22070266236067584 0.17929733763932418
101 79 81 0.2815602641880643 0.11843973581193573
102 36 48 0.26323614255104916 0.13676385744895087
102 53 57 0.3721916901539113 0.02780830984608873
102 57 60 0.3589153671675299 0.0410846328324701
102 62 64 0.3806475188159435 0.019352481184056525
102 68 70 0.37090261442198463 0.02909738557801539
102 69 72 0.35036651162079785 0.04963348837920217
102 73 76 0.3094945563185967 0.09050544368140334
102 76 77 0.2228921541120982 0.17710784588790182
102 79 81 0.26293403414541205 0.13706596585458797
103 62 64 0.3632950796439968 0.0367049203560032
103 68 70 0.3711642124226803 0.02883578757731975
103 69 72 0.3761415197324882 0.023858480267511806
103 71 74 0.2946517794265606 0.1053482205734394
103 73 76 0.3320995306813382 0.06790046931866184
103 76 77 0.24082279407005655 0.15917720592994347
103 79 81 0.2947278140918271 0.10527218590817294
104 54 58 0.3844744757469409 0.015525524253059142
104 56 59 0.38270457838675587 0.017295421613244155
104 59 63 0.38737059357678744 0.012629406423212586
104 63 65 0.35621083936579456 0.04378916063420546
104 68 70 0.3589449036556598 0.041055096344340236
104 71 74 0.1567382173213891 0.24326178267861093
104 76 77 0.27636088770948447 0.12363911229051555
104 79 81 0.3822044658192502 0.017795534180749806
105 54 58 0.3900221415918508 0.009977858408149243
105 56 59 0.33826809269712516 0.06173190730287487
105 59 63 0.36418337871936224 0.035816621280637784
105 63 65 0.31904786500558086 0.08095213499441917
105 65 66 0.38194232542644346 0.01805767457355656
105 68 70 0.37329302981719914 0.026706970182800882
105 71 74 0.23474958551344566 0.16525041448655436
105 75 76 0.3229584118563438 0.07704158814365625
105 76 77 0.28237619639844536 0.11762380360155467
106 52 56 0.37890501962349726 0.02109498037650276
106 56 59 0.35036810585804834 0.04963189414195168
106 59 63 0.3291712328023991 0.0708287671976009
106 63 65 0.30566532076969477 0.09433467923030525
106 65 66 0.3470862362341694 0.052913763765830624
106 71 74 0.3375886674523678 0.0624113325476322
106 74 76 0.21806699515061356 0.18193300484938646
106 75 76 0.3534784623242193 0.04652153767578071
106 75 77 0.22664243726561464 0.17335756273438538
106 76 77 0.2307447146993445 0.16925528530065553
107 52 56 0.3614764615000697 0.03852353849993034
107 59 63 0.3174839297118528 0.08251607028814723
107 62 64 0.39335842331677295 0.006641576683227068
107 63 65 0.3293950470405724 0.07060495295942765
107 65 66 0.30842200065452235 0.09157799934547767
107 71 74 0.2880428496265979 0.11195715037340215
107 74 76 0.14599224464500024 0.25400775535499975
107 74 77 0.33911094421084576 0.06088905578915427
107 75 80 0.13654724060545234 0.2634527593945477
107 76 77 0.20712828783264803 0.192871712167352
108 59 63 0.3818661432338568 0.018133856766143208
108 62 64 0.3916622705972024 0.008337729402797645
108 63 65 0.3522601945832219 0.047739805416778136
108 65 66 0.3127359944509239 0.0872640055490761
108 71 74 0.2808210523918514 0.11917894760814862
108 73 75 0.282659044918689 0.11734095508131104
108 73 80 0.3635452880426378 0.03645471195736222
108 74 76 0.3065138503026649 0.0934861496973351
108 74 77 0.34700897545842657 0.05299102454157345
108 75 80 0.15810956778101556 0.24189043221898446
108 76 77 0.2408216444822901 0.15917835551770992
108 78 81 0.38180553180572396 0.01819446819427606
109 39 52 0.3890124072001568 0.010987592799843238
109 63 65 0.38926048579121375 0.010739514208786272
109 65 66 0.356693602898924 0.04330639710107603
109 67 72 0.3961225027319743 0.0038774972680257203
109 74 77 0.3613031166314932 0.038696883368506796
109 75 80 0.25876446217064275 0.14123553782935727
109 78 80 0.3501282519532665 0.0498717480467335
109 78 81 0.16110784627353728 0.23889215372646275
110 39 52 0.3852347495813058 0.014765250418694198
110 52 63 0.3464280986918103 0.05357190130818973
110 65 66 0.385058549436975 0.014941450563025038
110 66 67 0.3898613231069755 0.0101386768930245
110 67 72 0.3484285579622634 0.051571442037736615
110 73 78 0.36758515262183017 0.03241484737816985
110 74 77 0.3759151814337416 0.024084818566258437
110 78 81 0.17269762872253522 0.2273023712774648
111 52 63 0.30204600540335935 0.09795399459664067
111 66 67 0.3675760990278234 0.03242390097217662
111 67 72 0.32741860105680004 0.07258139894319998
111 78 81 0.2837856050434125 0.11621439495658753
112 32 53 0.3765901415432184 0.023409858456781618
112 52 63 0.31965817860943 0.08034182139057
112 66 67 0.3670125521159592 0.032987447884040844
112 67 72 0.3263984471736402 0.07360155282635983
112 70 77 0.3222497717799241 0.07775022822007593
112 76 80 0.3095400762559718 0.09045992374402823
113 32 53 0.371306785921782 0.02869321407821801
113 52 63 0.3484561988676428 0.051543801132357236
113 53 57 0.36529333283999726 0.03470666716000276
